age,gender,field,lfs,contract,js,educ,peduc,wage,hours,empstat_edt,couple,child,lit,num,ps
45,Female,General programmes,Employed,An indefinite contract,Satisfied,12,Neither parent has attained upper secondary,777.9129906,38,1,1,1,-1.750383854,-1.144035935,-1.329734921
41,Male,"Humanities, languages and arts",Employed,NA,Satisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,60,1,1,NA,0.874695301,0.591830432,0.14574407
50,Female,Health and welfare,Employed,NA,Extremely satisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,50,1,1,2,-0.132363752,-0.36895895,-0.985485435
46,Male,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",3076.923077,50,1,1,1,1.065999389,1.349770665,0.598614812
43,Female,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,30,2,0,3,-0.262564331,-1.164891481,-0.24917759
30,Female,Services,Out of the labour force,NA,NA,14,At least one parent has attained tertiary,NA,0,3,NA,NA,-0.187504813,0.207180038,0.294549763
25,Female,NA,Out of the labour force,NA,NA,9,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,1,-1.611158729,-1.886375904,NA
63,Male,"Engineering, manufacturing and construction",Employed,A fixed term contract,Neither satisfied nor dissatisfied,16,Neither parent has attained upper secondary,867.0520231,24,2,1,NA,0.224008277,0.26256749,0.748129606
36,Female,General programmes,Employed,An indefinite contract,Satisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",700,12,2,1,3,-0.442796469,-0.662125885,NA
17,Female,NA,Out of the labour force,NA,NA,9,At least one parent has attained tertiary,NA,0,3,0,NA,-1.196129084,-1.583640099,-0.603846192
26,Female,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,1730.769231,50,1,1,NA,1.387090921,1.196032405,NA
47,Female,Health and welfare,Out of the labour force,NA,NA,16,At least one parent has attained tertiary,NA,0,3,1,1,0.99550724,1.472935557,1.429921746
19,Male,General programmes,Out of the labour force,NA,NA,12,At least one parent has attained tertiary,NA,0,3,0,NA,1.691580534,1.89626348,NA
63,Female,General programmes,Out of the labour force,NA,NA,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,3,-0.575230896,-0.35120523,NA
31,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Extremely dissatisfied,18,"At least one parent has attained secondary and post-secondary, non-tertiary",1692.307692,50,1,1,2,0.545280039,0.686387777,2.109251261
26,Male,"Social sciences, business and law",Out of the labour force,NA,NA,16,At least one parent has attained tertiary,NA,0,3,0,NA,1.302215457,1.067127347,2.00734663
16,Male,NA,Out of the labour force,NA,NA,9,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,-0.395869315,-1.056470156,-0.931424379
27,Male,"Social sciences, business and law",Out of the labour force,NA,NA,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,0.109593645,-0.207497507,NA
33,Male,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",4899.002731,14,1,1,NA,-2.033252716,-2.141468287,-2.144832373
40,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Satisfied,12,Neither parent has attained upper secondary,1798.330122,45,1,NA,NA,-0.272227764,0.198047146,-0.600533187
51,Female,Teacher training and education science,Employed,An indefinite contract,Extremely satisfied,14,At least one parent has attained tertiary,2692.307692,39,1,1,1,0.327126384,0.897809327,-0.108978637
37,Female,"Humanities, languages and arts",Employed,An indefinite contract,Satisfied,14,Neither parent has attained upper secondary,1619.230769,15,2,1,2,0.406236291,0.037646163,-0.592699051
47,Female,Health and welfare,Employed,A fixed term contract,Satisfied,14,Neither parent has attained upper secondary,816.0489629,17,2,1,3,-0.136492908,-0.69484812,-0.572165072
60,Female,Health and welfare,Out of the labour force,NA,NA,16,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,2,0.441920578,0.663552105,NA
50,Female,"Social sciences, business and law",Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,Neither parent has attained upper secondary,918.8717949,30,2,1,NA,-0.481099188,-0.776515484,-0.771442831
65,Male,"Engineering, manufacturing and construction",Out of the labour force,NA,NA,12,Neither parent has attained upper secondary,NA,0,3,1,2,-0.455591977,0.378659099,-0.259425312
52,Female,Teacher training and education science,Out of the labour force,NA,NA,16,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,2,1.210921764,0.913114905,NA
37,Male,"Social sciences, business and law",Employed,An indefinite contract,Dissatisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,57,1,1,2,0.079188935,0.415672451,0.242399648
40,Male,Services,Unemployed,NA,NA,14,Neither parent has attained upper secondary,NA,0,3,1,1,-0.076828882,-0.667738795,NA
55,Male,NA,Employed,An indefinite contract,Neither satisfied nor dissatisfied,9,Neither parent has attained upper secondary,7500,8,1,1,2,-1.305651546,-1.707293987,NA
25,Female,"Humanities, languages and arts",Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,1083.073959,45,1,0,NA,0.815900981,0.01408258,NA
30,Female,Teacher training and education science,Employed,NA,Dissatisfied,16,At least one parent has attained tertiary,NA,21,2,1,2,0.955265641,1.055302382,1.241772294
48,Female,"Social sciences, business and law",Employed,An indefinite contract,Satisfied,16,Neither parent has attained upper secondary,693.6416185,25,2,1,2,0.550565481,-0.24167259,NA
60,Female,Health and welfare,Employed,An indefinite contract,Satisfied,12,Neither parent has attained upper secondary,1853.146853,44,1,1,2,-0.256282628,-0.042462293,NA
31,Female,Teacher training and education science,Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,1263.736264,42,1,0,NA,0.532369733,0.92622,1.688859105
55,Female,"Humanities, languages and arts",Employed,NA,Extremely satisfied,14,At least one parent has attained tertiary,NA,10,1,1,4,0.135344684,0.224858031,0.038932916
46,Male,Agriculture and veterinary,Employed,NA,Dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,NA,2,1,2,-1.569594502,-0.362658262,-1.459812999
37,Male,"Engineering, manufacturing and construction",Employed,A fixed term contract,Satisfied,9,Neither parent has attained upper secondary,926.3233802,78,1,1,2,0.946963727,1.159619808,0.866210282
17,Female,NA,Out of the labour force,NA,NA,9,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,0,NA,-0.18985343,-0.560296059,NA
60,Female,General programmes,Employed,NA,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,5,2,1,2,-0.717420101,-0.368042409,NA
59,Male,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,10,Neither parent has attained upper secondary,0.297619048,42,1,1,2,-1.389130712,-0.381647438,-0.8515926
21,Female,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,Neither parent has attained upper secondary,700,35,2,1,1,0.018091273,0.076228231,-0.462170839
41,Female,"Humanities, languages and arts",Employed,NA,Dissatisfied,16,At least one parent has attained tertiary,NA,48,3,0,NA,-0.375675201,-0.482155502,-0.503716052
34,Male,"Social sciences, business and law",Employed,An indefinite contract,Neither satisfied nor dissatisfied,16,At least one parent has attained tertiary,2034.682081,45,1,1,1,2.065990686,1.989165783,1.519728661
63,Female,Health and welfare,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",1806.358382,32,1,1,3,-2.064306498,-1.48372221,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,Male,Teacher training and education science,Employed,NA,Extremely dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,80,1,0,NA,-0.171789244,-0.515038311,NA
28,Female,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,NA,800,15,2,0,2,-0.263375401,-0.719602466,-0.744448364
56,Male,Health and welfare,Employed,An indefinite contract,Extremely satisfied,16,At least one parent has attained tertiary,3365.384615,40,1,1,3,-2.796163321,-1.876241565,-2.316542864
61,Female,General programmes,Employed,An indefinite contract,Satisfied,12,Neither parent has attained upper secondary,850,6,2,1,2,-1.075074911,-1.083580613,NA
29,Female,Health and welfare,Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,At least one parent has attained tertiary,1926.782274,36,1,1,NA,-0.480511844,-0.156788245,-0.141806841
43,Male,General programmes,Employed,An indefinite contract,Satisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",2138.728324,40,1,1,3,0.685004115,1.142412901,1.145569086
42,Male,"Engineering, manufacturing and construction",Employed,An indefinite contract,Satisfied,18,At least one parent has attained tertiary,3431.623932,45,1,1,1,0.406819463,0.644814432,1.034563661
49,Female,"Humanities, languages and arts",Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",789.5107853,41,2,1,3,-0.417481154,-0.773284078,-1.895383835
40,Female,"Humanities, languages and arts",Employed,An indefinite contract,Satisfied,14,At least one parent has attained tertiary,1541.425819,45,1,1,NA,-0.091123372,0.312317044,NA
46,Male,Teacher training and education science,Employed,An indefinite contract,Satisfied,12,Neither parent has attained upper secondary,4038.461538,40,1,0,4,-0.664351106,-0.536620378,-1.774839401
42,Female,Teacher training and education science,Out of the labour force,NA,NA,14,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,1,-0.603688359,-1.077157617,NA
44,Female,Health and welfare,Out of the labour force,NA,NA,12,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,0,3,1,1,-0.467588961,-0.783594072,-0.424036026
16,Female,NA,Out of the labour force,NA,NA,9,At least one parent has attained tertiary,NA,0,3,0,NA,0.425470173,0.222328812,0.459158987
21,Female,Teacher training and education science,Out of the labour force,NA,NA,12,At least one parent has attained tertiary,NA,0,3,0,NA,0.124927975,0.054354582,-0.039438367
33,Female,Services,Employed,An apprenticeship or other training scheme,Satisfied,14,At least one parent has attained tertiary,NA,NA,2,NA,NA,1.428219914,0.451356411,0.863278687
37,Female,Teacher training and education science,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,Neither parent has attained upper secondary,700,30,2,1,2,-1.116990685,-1.203019142,NA
58,Female,Agriculture and veterinary,Employed,A fixed term contract,Extremely satisfied,13,Neither parent has attained upper secondary,697.0070031,40,2,1,3,-1.265071511,-1.011044264,NA
45,Female,Services,Employed,An indefinite contract,Satisfied,16,At least one parent has attained tertiary,NA,50,1,1,2,1.333735466,1.512004733,1.741734147
29,Male,General programmes,Employed,A fixed term contract,Satisfied,14,At least one parent has attained tertiary,1156.069364,40,2,0,NA,1.349609375,0.822870672,0.981841862
32,Female,General programmes,Out of the labour force,NA,NA,12,NA,NA,0,3,0,3,-1.655680299,-1.679832101,-2.015496731
24,Female,Teacher training and education science,Employed,An indefinite contract,Satisfied,14,At least one parent has attained tertiary,NA,42,1,0,NA,0.631975412,0.319953144,NA
63,Female,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,14,"At least one parent has attained secondary and post-secondary, non-tertiary",16.48351648,35,1,1,3,-0.464901,-0.775064886,NA
61,Female,"Humanities, languages and arts",Employed,NA,Extremely satisfied,18,"At least one parent has attained secondary and post-secondary, non-tertiary",NA,30,1,NA,2,-0.168351367,-0.788881302,-1.726325154
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,Male,General programmes,Employed,An indefinite contract,Dissatisfied,10,"At least one parent has attained secondary and post-secondary, non-tertiary",2303.468208,50,1,1,2,-0.319000781,-0.261801779,NA
23,Female,"Science, mathematics and computing",Out of the labour force,NA,NA,16,At least one parent has attained tertiary,NA,0,3,NA,NA,-0.119075567,1.288462043,0.367998064
38,Female,Health and welfare,Out of the labour force,NA,NA,18,At least one parent has attained tertiary,NA,0,3,1,1,1.428462029,1.61367929,0.415604264
17,Male,NA,Out of the labour force,NA,NA,9,At least one parent has attained tertiary,NA,0,3,0,NA,-1.078684568,-0.881777823,-0.469218135
51,Female,"Humanities, languages and arts",Employed,A fixed term contract,Satisfied,16,"At least one parent has attained secondary and post-secondary, non-tertiary",920,25,2,1,2,1.173651338,0.982198298,1.153321624
42,Female,"Social sciences, business and law",Out of the labour force,NA,NA,16,At least one parent has attained tertiary,NA,0,3,1,2,-0.02485925,0.117767498,NA
28,Male,General programmes,Employed,An indefinite contract,Neither satisfied nor dissatisfied,12,"At least one parent has attained secondary and post-secondary, non-tertiary",966.8943773,55,1,1,1,0.660261929,0.487769842,NA
